path,duration,caption,object,confidence
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/17/2023-02-24_15-16-24/raw/traj_group0/traj9,31,moved the sushi to the middle of the table,sushi,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/17/2023-02-24_15-16-24/raw/traj_group0/traj3,34,Moved something in the blue bowl,something,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/17/2023-02-24_15-16-24/raw/traj_group0/traj12,38,move the sushi roll inside the blue pot,,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/17/2023-02-24_15-16-24/raw/traj_group0/traj22,36,move the sushi roll from the purple cloth to the top side of the can,sushi roll,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/17/2023-02-24_15-16-24/raw/traj_group0/traj2,42,move the blue bowl to the upper right side of the table,blue bowl,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/25/2023-03-07_12-54-48/raw/traj_group0/traj4,31,move the green bell pepper on lower right of the table,green bell pepper,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/25/2023-03-07_12-54-48/raw/traj_group0/traj23,38,move the green capsicum to the left side of the silver pot,green capsicum,0.4
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/25/2023-03-07_12-54-48/raw/traj_group0/traj16,35,put the green pepper on top of the yellow cloth,green pepper,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/25/2023-03-07_12-54-48/raw/traj_group0/traj0,30,put the green bell pepper in the pot,green bell pepper,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/22/2023-03-07_12-31-02/raw/traj_group0/traj24,27,move the sushi to the upper left of the table,sushi,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/22/2023-03-07_12-31-02/raw/traj_group0/traj11,33,move the cover to the rigth of silver pot,cover,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/09/2023-02-24_14-08-40/raw/traj_group0/traj23,38,move the yellow knife to the upper left side of the table,yellow knife,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/09/2023-02-24_14-08-40/raw/traj_group0/traj24,33,move the silver bowl to the bottom side of the table,silver bowl,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/09/2023-02-24_14-08-40/raw/traj_group0/traj13,40,move the yellow knife to the left of the table,yellow knife,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/09/2023-02-24_14-08-40/raw/traj_group0/traj16,39,move the silver bowl on top of the blue cloth,silver bowl,0.4
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/09/2023-02-24_14-08-40/raw/traj_group0/traj0,35,put the lid on top of the silver pot,lid,0.4
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/09/2023-02-24_14-08-40/raw/traj_group0/traj11,40,moves the brown object in the top of the table,brown object,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/09/2023-02-24_14-08-40/raw/traj_group0/traj3,32,pick the orange monkey and put it above the metal pot,orange monkey,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/27/2023-03-07_13-05-08/raw/traj_group0/traj0,31,moved the green object to the bottom left of the table,green object,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/27/2023-03-07_13-05-08/raw/traj_group0/traj11,29,move the cloth in the right side of the table,cloth,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/34/2023-03-07_13-45-26/raw/traj_group0/traj16,33,move blue and white can from bottom left of the table to the top right of the table,blue,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/34/2023-03-07_13-45-26/raw/traj_group0/traj21,21,picked up the black and white object and put it in the silver pot,up the black,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/34/2023-03-07_13-45-26/raw/traj_group0/traj11,27,put the sushi in between the pot and the lid,sushi,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/16/2023-02-24_15-08-01/raw/traj_group0/traj6,33,put the orange and white object inside the orange pot,orange,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/16/2023-02-24_15-08-01/raw/traj_group0/traj24,36,move the can from below the blue spatula to the left side of it,can,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/16/2023-02-24_15-08-01/raw/traj_group0/traj8,33,pushed the yellow can to the right of the blue spatula,yellow can,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/16/2023-02-24_15-08-01/raw/traj_group0/traj22,31,put the white object in the orange pot,white object,0.4
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/16/2023-02-24_15-08-01/raw/traj_group0/traj14,36,push the tin to the right side of the table,tin,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/12/2023-02-24_14-33-49/raw/traj_group0/traj23,37,moved the lid from the left side of the table to the right side,lid,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/12/2023-02-24_14-33-49/raw/traj_group0/traj24,30,put the stewberry into the silver pot,,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/12/2023-02-24_14-33-49/raw/traj_group0/traj13,33,move the strawberry on the upper left side of the table,strawberry,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/12/2023-02-24_14-33-49/raw/traj_group0/traj19,32,put the Strawberry on the middle of the table,strawberry,0.4
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/12/2023-02-24_14-33-49/raw/traj_group0/traj2,36,puts the metallic pot lid on the napkin,metallic pot lid,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/24/2023-03-07_12-48-58/raw/traj_group0/traj7,34,moved the red object to the lower right side of the table,red object,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/24/2023-03-07_12-48-58/raw/traj_group0/traj1,31,put the red thing on the silver pot,red thing,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/24/2023-03-07_12-48-58/raw/traj_group0/traj23,28,Move the cup to the centre of the table,cup,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/24/2023-03-07_12-48-58/raw/traj_group0/traj24,29,move the tomato to the bottom side of the table,tomato,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/24/2023-03-07_12-48-58/raw/traj_group0/traj16,42,took the strawberry out of the pot and put it in front of the microwave oven,strawberry,0.4
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/23/2023-03-07_12-39-35/raw/traj_group0/traj1,43,grabbed the lid and closed the silver pot with it,lid,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/23/2023-03-07_12-39-35/raw/traj_group0/traj5,33,move the silver pot to the upper middle of the table,silver pot,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/many_skills/23/2023-03-07_12-39-35/raw/traj_group0/traj10,31,moved the banana to the upper middle of the table,banana,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/14/2023-02-15_15-11-02/raw/traj_group0/traj20,39,fold the cloth from bottom to top,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/14/2023-02-15_15-11-02/raw/traj_group0/traj4,31,unfold the cloth from top right to bottom left,cloth,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/14/2023-02-15_15-11-02/raw/traj_group0/traj1,42,fold the cloth from the bottom right to top left,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/14/2023-02-15_15-11-02/raw/traj_group0/traj23,35,unfold the cloth from the bottom right to the top left,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/14/2023-02-15_15-11-02/raw/traj_group0/traj8,41,fold the cloth from top left to top right,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/14/2023-02-15_15-11-02/raw/traj_group0/traj18,35,fold the cloth from left to right,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/14/2023-02-15_15-11-02/raw/traj_group0/traj13,34,fold the cloth from bottom right to top left,cloth,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/14/2023-02-15_15-11-02/raw/traj_group0/traj17,35,unfold the cloth from left to right,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/14/2023-02-15_15-11-02/raw/traj_group0/traj16,33,unfold the cloth from right to left,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/14/2023-02-15_15-11-02/raw/traj_group0/traj15,25,move the cloth from top left to bottom right of the table,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/14/2023-02-15_15-11-02/raw/traj_group0/traj19,35,fold the cloth from bottom right to top left,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/14/2023-02-15_15-11-02/raw/traj_group0/traj5,38,unfold the cloth from top right to bottom left,cloth,0.4
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/14/2023-02-15_15-11-02/raw/traj_group0/traj21,42,move the cloth to the bottom right of the table,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/14/2023-02-15_15-11-02/raw/traj_group0/traj0,32,fold the cloth from bottom right to top left,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/14/2023-02-15_15-11-02/raw/traj_group0/traj9,30,fold the cloth from top left to bottom right,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/14/2023-02-15_15-11-02/raw/traj_group0/traj11,34,put the blue figure on the top edge of the cloth,blue figure,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/14/2023-02-15_15-11-02/raw/traj_group0/traj10,44,Fold the cloth from bottom to top,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/14/2023-02-15_15-11-02/raw/traj_group0/traj3,32,unfold cloth from bottom left to top right,cloth,0.4
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/14/2023-02-15_15-11-02/raw/traj_group0/traj12,33,unfold the fabric from the bottom left to the top,fabric,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/14/2023-02-15_15-11-02/raw/traj_group0/traj22,39,fold the cloth from top to bottom,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/14/2023-02-15_15-11-02/raw/traj_group0/traj14,41,fold the cloth from bottom left to top right,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/08/2023-02-15_14-21-36/raw/traj_group0/traj20,40,fold cloth from bottom left to top right,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/08/2023-02-15_14-21-36/raw/traj_group0/traj6,32,unfold the cloth from top right to bottom left,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/08/2023-02-15_14-21-36/raw/traj_group0/traj23,33,move the cloth from right to left,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/08/2023-02-15_14-21-36/raw/traj_group0/traj24,47,unfold the cloth from the bottom to top,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/08/2023-02-15_14-21-36/raw/traj_group0/traj8,38,folds from the bottom right to the top left,from the bottom,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/08/2023-02-15_14-21-36/raw/traj_group0/traj13,49,fold the cloth from bottom right to top lelf,cloth,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/08/2023-02-15_14-21-36/raw/traj_group0/traj17,35,unfold the cloth from top left to bottom right,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/08/2023-02-15_14-21-36/raw/traj_group0/traj19,40,fold the cloth from the top left to the bottom right,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/08/2023-02-15_14-21-36/raw/traj_group0/traj5,37,unfold the cloth from bottom left to top right,cloth,0.4
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/08/2023-02-15_14-21-36/raw/traj_group0/traj21,44,move cloth to the top left,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/08/2023-02-15_14-21-36/raw/traj_group0/traj0,37,fold the cloth from bottom right to top left,cloth,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/08/2023-02-15_14-21-36/raw/traj_group0/traj11,45,fold cloth from bottom right to top left,cloth,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/08/2023-02-15_14-21-36/raw/traj_group0/traj10,37,fold the cloth from bottom right to top left,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/08/2023-02-15_14-21-36/raw/traj_group0/traj12,33,unfold the cloth from top left to bottom right,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/08/2023-02-15_14-21-36/raw/traj_group0/traj22,27,fold the cloth from top to bottom,cloth,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/08/2023-02-15_14-21-36/raw/traj_group0/traj2,37,folded the cloth from top to bottom,cloth,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/08/2023-02-15_14-21-36/raw/traj_group0/traj14,27,move the cloth from the middle side of the table to the left side of the table,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/15/2023-02-15_15-17-43/raw/traj_group0/traj7,37,fold the cloth from bottom right to top left,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/15/2023-02-15_15-17-43/raw/traj_group0/traj20,37,fold the cloth from bottom right to top left,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/15/2023-02-15_15-17-43/raw/traj_group0/traj4,33,unfold the cloth from left to righ,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/15/2023-02-15_15-17-43/raw/traj_group0/traj1,39,fold the cloth from left to right,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/15/2023-02-15_15-17-43/raw/traj_group0/traj23,38,unfold the cloth from the top to the bottom,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/15/2023-02-15_15-17-43/raw/traj_group0/traj24,45,unfold the cloth from left to right,cloth,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/15/2023-02-15_15-17-43/raw/traj_group0/traj8,40,fold the cloth from the left to the right,cloth,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/15/2023-02-15_15-17-43/raw/traj_group0/traj18,39,fold the cloth from bottom left to top right.,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/15/2023-02-15_15-17-43/raw/traj_group0/traj17,37,unfold the cloth from bottom left to top right,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/15/2023-02-15_15-17-43/raw/traj_group0/traj16,39,move the cloth to the middle of the table,cloth,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/15/2023-02-15_15-17-43/raw/traj_group0/traj15,40,fold the cloth from bottom right to top left,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/15/2023-02-15_15-17-43/raw/traj_group0/traj19,40,unfold the cloth from bottom right to top left,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/15/2023-02-15_15-17-43/raw/traj_group0/traj5,34,unfold left top and right top,left top,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/15/2023-02-15_15-17-43/raw/traj_group0/traj21,38,fold the cloth from bottom right to top left,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/15/2023-02-15_15-17-43/raw/traj_group0/traj0,37,fold the cloth from right to left,cloth,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/15/2023-02-15_15-17-43/raw/traj_group0/traj9,38,unfold the cloth from right to left,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/15/2023-02-15_15-17-43/raw/traj_group0/traj11,34,unfold the cloth from the center to the right,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/15/2023-02-15_15-17-43/raw/traj_group0/traj10,28,move the clothe from left to right,clothe,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/15/2023-02-15_15-17-43/raw/traj_group0/traj12,40,move the cloth from the bottom to the top,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/15/2023-02-15_15-17-43/raw/traj_group0/traj2,47,fold the cloth from the top edge bottom centre,cloth,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/15/2023-02-15_15-17-43/raw/traj_group0/traj14,45,fold the cloth from the left to the right,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/28/2023-02-16_19-06-28/raw/traj_group0/traj7,36,fold the cloth from the bottom right to the left,cloth,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/28/2023-02-16_19-06-28/raw/traj_group0/traj4,42,fold the cloth from the top left to the bottom left,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/28/2023-02-16_19-06-28/raw/traj_group0/traj1,32,unfold the cloth from right to left,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/28/2023-02-16_19-06-28/raw/traj_group0/traj6,35,unfold the cloth from left to right,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/28/2023-02-16_19-06-28/raw/traj_group0/traj23,45,cloth is folded from left to right,is folded,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/28/2023-02-16_19-06-28/raw/traj_group0/traj24,23,move the cloth to right,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/28/2023-02-16_19-06-28/raw/traj_group0/traj8,36,unfold the cloth from left to right,cloth,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/28/2023-02-16_19-06-28/raw/traj_group0/traj18,38,fold the cloth from top to bottom,cloth,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/28/2023-02-16_19-06-28/raw/traj_group0/traj13,35,Unfolds the cloth from top right to bottom left,cloth,0.4
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/28/2023-02-16_19-06-28/raw/traj_group0/traj15,22,move cloth from edge of table to the middle of table,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/28/2023-02-16_19-06-28/raw/traj_group0/traj5,27,unfold the cloth from bottom left to top right,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/28/2023-02-16_19-06-28/raw/traj_group0/traj21,41,unfold the cloth from top right to bottom left,cloth,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/28/2023-02-16_19-06-28/raw/traj_group0/traj0,22,move cloth to the right of the table,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/28/2023-02-16_19-06-28/raw/traj_group0/traj9,22,unfold the cloth from left to right,cloth,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/28/2023-02-16_19-06-28/raw/traj_group0/traj11,40,fold the cloth from bottom right to top left,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/28/2023-02-16_19-06-28/raw/traj_group0/traj10,46,fold the cloth from bottom right to top left,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/28/2023-02-16_19-06-28/raw/traj_group0/traj3,35,fold the cloth from bottom to top left,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/28/2023-02-16_19-06-28/raw/traj_group0/traj2,34,fold yellow cloth from right to left,yellow cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/28/2023-02-16_19-06-28/raw/traj_group0/traj14,31,move the cloth to the left of the table,cloth,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/18/2023-02-16_17-48-02/raw/traj_group0/traj20,32,fold the cloth from left to right,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/18/2023-02-16_17-48-02/raw/traj_group0/traj6,38,fold the cloth from the left to the right,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/18/2023-02-16_17-48-02/raw/traj_group0/traj23,30,Unfold cloth from center to left,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/18/2023-02-16_17-48-02/raw/traj_group0/traj24,35,unfold the cloth to the right,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/18/2023-02-16_17-48-02/raw/traj_group0/traj18,32,Fold the cloth from right to left,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/18/2023-02-16_17-48-02/raw/traj_group0/traj13,34,unfold the cloth from bottom left to top right,cloth,0.4
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/18/2023-02-16_17-48-02/raw/traj_group0/traj17,28,move the cloth to the top left of the table,cloth,0.4
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/18/2023-02-16_17-48-02/raw/traj_group0/traj16,35,unfold the cloth from top left to bottom right,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/18/2023-02-16_17-48-02/raw/traj_group0/traj19,34,fold the orange cloth from botton of the top left,orange cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/18/2023-02-16_17-48-02/raw/traj_group0/traj5,35,fold the cloth from bottom to top,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/18/2023-02-16_17-48-02/raw/traj_group0/traj21,37,move the cloths from the top to the bottom,cloths,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/18/2023-02-16_17-48-02/raw/traj_group0/traj0,34,fold the cloth from top right to the center,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/18/2023-02-16_17-48-02/raw/traj_group0/traj9,44,unfold the cloth to the top left,cloth,1.0
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/18/2023-02-16_17-48-02/raw/traj_group0/traj11,36,fold the cloth from bottom left to top right,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/18/2023-02-16_17-48-02/raw/traj_group0/traj10,41,fold the cloth from bottom right to top left,cloth,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/18/2023-02-16_17-48-02/raw/traj_group0/traj12,41,fold the cloth from the top left to bottom right,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/18/2023-02-16_17-48-02/raw/traj_group0/traj22,24,move the cloth from the center of the table to the top left of the table,cloth,0.6
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/18/2023-02-16_17-48-02/raw/traj_group0/traj2,34,fold the cloth from right to center,cloth,0.8
/train_data/BridgeDataV2/raw/bridge_data_v2/datacol2_tabletop_dark_wood/fold_cloth/18/2023-02-16_17-48-02/raw/traj_group0/traj14,37,unfold the cloth from top right to left,cloth,1.0
